race,name,driver,team,lap,time
18,mexico,Valtteri Bottas,mercedes,39,81.125
18,mexico,Valtteri Bottas,mercedes,40,84.441
18,mexico,Valtteri Bottas,mercedes,41,112.388
18,mexico,Valtteri Bottas,mercedes,42,80.199
18,mexico,Valtteri Bottas,mercedes,43,80.213
18,mexico,Valtteri Bottas,mercedes,44,80.049
18,mexico,Valtteri Bottas,mercedes,45,80.747
18,mexico,Valtteri Bottas,mercedes,46,79.761
18,mexico,Valtteri Bottas,mercedes,47,80.514
18,mexico,Valtteri Bottas,mercedes,48,80.952
18,mexico,Valtteri Bottas,mercedes,49,81.26
18,mexico,Valtteri Bottas,mercedes,50,80.545
18,mexico,Valtteri Bottas,mercedes,51,81.314
18,mexico,Valtteri Bottas,mercedes,52,81.848
18,mexico,Valtteri Bottas,mercedes,53,82.228
18,mexico,Valtteri Bottas,mercedes,54,82.038
18,mexico,Valtteri Bottas,mercedes,55,81.488
18,mexico,Valtteri Bottas,mercedes,56,81.829
18,mexico,Valtteri Bottas,mercedes,57,82.037
18,mexico,Valtteri Bottas,mercedes,58,81.99
18,mexico,Valtteri Bottas,mercedes,59,83.225
18,mexico,Valtteri Bottas,mercedes,60,83.797
18,mexico,Valtteri Bottas,mercedes,61,82.889
18,mexico,Valtteri Bottas,mercedes,62,82.045
18,mexico,Valtteri Bottas,mercedes,63,83.135
18,mexico,Valtteri Bottas,mercedes,64,102.702
18,mexico,Valtteri Bottas,mercedes,65,79.829
18,mexico,Valtteri Bottas,mercedes,66,79.941
18,mexico,Valtteri Bottas,mercedes,67,87.069
18,mexico,Valtteri Bottas,mercedes,68,109.327
18,mexico,Valtteri Bottas,mercedes,69,77.774
17,usa,Antonio Giovinazzi,alfaR,1,110.44
17,usa,Antonio Giovinazzi,alfaR,2,107.255
17,usa,Antonio Giovinazzi,alfaR,3,104.965
17,usa,Antonio Giovinazzi,alfaR,4,104.531
17,usa,Antonio Giovinazzi,alfaR,5,104.263
17,usa,Antonio Giovinazzi,alfaR,6,104.285
17,usa,Antonio Giovinazzi,alfaR,7,104.131
17,usa,Antonio Giovinazzi,alfaR,8,104.455
17,usa,Antonio Giovinazzi,alfaR,9,122.202
17,usa,Antonio Giovinazzi,alfaR,10,103.096
17,usa,Antonio Giovinazzi,alfaR,11,103.44
17,usa,Antonio Giovinazzi,alfaR,12,103.189
17,usa,Antonio Giovinazzi,alfaR,13,103.484
17,usa,Antonio Giovinazzi,alfaR,14,103.26
17,usa,Antonio Giovinazzi,alfaR,15,103.894
17,usa,Antonio Giovinazzi,alfaR,16,103.88
17,usa,Antonio Giovinazzi,alfaR,17,103.3
17,usa,Antonio Giovinazzi,alfaR,18,103.397
17,usa,Antonio Giovinazzi,alfaR,19,104.648
17,usa,Antonio Giovinazzi,alfaR,20,105.524
17,usa,Antonio Giovinazzi,alfaR,21,104.476
17,usa,Antonio Giovinazzi,alfaR,22,103.737
17,usa,Antonio Giovinazzi,alfaR,23,103.507
17,usa,Antonio Giovinazzi,alfaR,24,103.908
17,usa,Antonio Giovinazzi,alfaR,25,105.277
17,usa,Antonio Giovinazzi,alfaR,26,104.481
17,usa,Antonio Giovinazzi,alfaR,27,130.997
17,usa,Antonio Giovinazzi,alfaR,28,100.792
17,usa,Antonio Giovinazzi,alfaR,29,101.701
17,usa,Antonio Giovinazzi,alfaR,30,101.632
17,usa,Antonio Giovinazzi,alfaR,31,101.56
17,usa,Antonio Giovinazzi,alfaR,32,101.602
17,usa,Antonio Giovinazzi,alfaR,33,101.925
17,usa,Antonio Giovinazzi,alfaR,34,101.932
17,usa,Antonio Giovinazzi,alfaR,35,101.964
17,usa,Antonio Giovinazzi,alfaR,36,101.689
17,usa,Antonio Giovinazzi,alfaR,37,101.527
17,usa,Antonio Giovinazzi,alfaR,38,103.93
17,usa,Antonio Giovinazzi,alfaR,39,101.719
17,usa,Antonio Giovinazzi,alfaR,40,101.475
17,usa,Antonio Giovinazzi,alfaR,41,102.689
17,usa,Antonio Giovinazzi,alfaR,42,101.831
17,usa,Antonio Giovinazzi,alfaR,43,101.767
17,usa,Antonio Giovinazzi,alfaR,44,101.145
17,usa,Antonio Giovinazzi,alfaR,45,101.776
17,usa,Antonio Giovinazzi,alfaR,46,101.289
17,usa,Antonio Giovinazzi,alfaR,47,101.544
17,usa,Antonio Giovinazzi,alfaR,48,101.79
17,usa,Antonio Giovinazzi,alfaR,49,101.918
17,usa,Antonio Giovinazzi,alfaR,50,103.225
17,usa,Antonio Giovinazzi,alfaR,51,102.423
17,usa,Antonio Giovinazzi,alfaR,52,102.435
17,usa,Antonio Giovinazzi,alfaR,53,102.805
17,usa,Antonio Giovinazzi,alfaR,54,104.755
17,usa,Antonio Giovinazzi,alfaR,55,102.751
17,usa,Carlos Sainz,ferrari,1,107.574
17,usa,Carlos Sainz,ferrari,2,104.017
17,usa,Carlos Sainz,ferrari,3,103.655
17,usa,Carlos Sainz,ferrari,4,103.116
17,usa,Carlos Sainz,ferrari,5,103.126
17,usa,Carlos Sainz,ferrari,6,103.167
17,usa,Carlos Sainz,ferrari,7,103.021
17,usa,Carlos Sainz,ferrari,8,105.682
17,usa,Carlos Sainz,ferrari,9,102.646
17,usa,Carlos Sainz,ferrari,10,102.9
17,usa,Carlos Sainz,ferrari,11,102.767
17,usa,Carlos Sainz,ferrari,12,120.995
17,usa,Carlos Sainz,ferrari,13,101.894
17,usa,Carlos Sainz,ferrari,14,101.943
17,usa,Carlos Sainz,ferrari,15,102.107
17,usa,Carlos Sainz,ferrari,16,102.141
17,usa,Carlos Sainz,ferrari,17,101.794
17,usa,Carlos Sainz,ferrari,18,101.468
17,usa,Carlos Sainz,ferrari,19,101.52
17,usa,Carlos Sainz,ferrari,20,101.542
17,usa,Carlos Sainz,ferrari,21,102.084
17,usa,Carlos Sainz,ferrari,22,102.077
17,usa,Carlos Sainz,ferrari,23,101.536
17,usa,Carlos Sainz,ferrari,24,102.365
17,usa,Carlos Sainz,ferrari,25,102.372
17,usa,Carlos Sainz,ferrari,26,102.356
17,usa,Carlos Sainz,ferrari,27,110.541
17,usa,Carlos Sainz,ferrari,28,101.767
17,usa,Carlos Sainz,ferrari,29,102.079
17,usa,Carlos Sainz,ferrari,30,123.446
17,usa,Carlos Sainz,ferrari,31,101.436
17,usa,Carlos Sainz,ferrari,32,101.407
17,usa,Carlos Sainz,ferrari,33,100.594
17,usa,Carlos Sainz,ferrari,34,101.1
17,usa,Carlos Sainz,ferrari,35,101.315
17,usa,Carlos Sainz,ferrari,36,100.816
17,usa,Carlos Sainz,ferrari,37,100.517
17,usa,Carlos Sainz,ferrari,38,100.931
17,usa,Carlos Sainz,ferrari,39,101.056
17,usa,Carlos Sainz,ferrari,40,100.377
17,usa,Carlos Sainz,ferrari,41,100.709
17,usa,Carlos Sainz,ferrari,42,101.257
17,usa,Carlos Sainz,ferrari,43,100.542
17,usa,Carlos Sainz,ferrari,44,100.892
17,usa,Carlos Sainz,ferrari,45,100.961
17,usa,Carlos Sainz,ferrari,46,100.851
17,usa,Carlos Sainz,ferrari,47,100.795
17,usa,Carlos Sainz,ferrari,48,101.35
17,usa,Carlos Sainz,ferrari,49,101.347
17,usa,Carlos Sainz,ferrari,50,101.114
17,usa,Carlos Sainz,ferrari,51,101.237
17,usa,Carlos Sainz,ferrari,52,101.941
17,usa,Carlos Sainz,ferrari,53,101.88
17,usa,Carlos Sainz,ferrari,54,102.69
17,usa,Carlos Sainz,ferrari,55,102.834
17,usa,Carlos Sainz,ferrari,56,102.45
17,usa,Charles Leclerc,ferrari,1,105.695
17,usa,Charles Leclerc,ferrari,2,103.439
17,usa,Charles Leclerc,ferrari,3,102.544
17,usa,Charles Leclerc,ferrari,4,102.876
17,usa,Charles Leclerc,ferrari,5,103.07
17,usa,Charles Leclerc,ferrari,6,102.894
17,usa,Charles Leclerc,ferrari,7,102.758
17,usa,Charles Leclerc,ferrari,8,102.504
17,usa,Charles Leclerc,ferrari,9,102.881
17,usa,Charles Leclerc,ferrari,10,102.274
17,usa,Charles Leclerc,ferrari,11,102.056
17,usa,Charles Leclerc,ferrari,12,102.831
17,usa,Charles Leclerc,ferrari,13,120.732
17,usa,Charles Leclerc,ferrari,14,101.037
17,usa,Charles Leclerc,ferrari,15,101.634
17,usa,Charles Leclerc,ferrari,16,101.629
17,usa,Charles Leclerc,ferrari,17,101.035
17,usa,Charles Leclerc,ferrari,18,101.107
17,usa,Charles Leclerc,ferrari,19,101.12
17,usa,Charles Leclerc,ferrari,20,101.107
17,usa,Charles Leclerc,ferrari,21,101.164
17,usa,Charles Leclerc,ferrari,22,101.691
17,usa,Charles Leclerc,ferrari,23,101.065
17,usa,Charles Leclerc,ferrari,24,101.198
17,usa,Charles Leclerc,ferrari,25,101.194
17,usa,Charles Leclerc,ferrari,26,100.933
17,usa,Charles Leclerc,ferrari,27,112.284
17,usa,Charles Leclerc,ferrari,28,101.371
17,usa,Charles Leclerc,ferrari,29,101.033
17,usa,Charles Leclerc,ferrari,30,102.445
17,usa,Charles Leclerc,ferrari,31,102.246
17,usa,Charles Leclerc,ferrari,32,102.603
17,usa,Charles Leclerc,ferrari,33,119.567
17,usa,Charles Leclerc,ferrari,34,100.065
17,usa,Charles Leclerc,ferrari,35,100.519
17,usa,Charles Leclerc,ferrari,36,100.184
17,usa,Charles Leclerc,ferrari,37,100.061
17,usa,Charles Leclerc,ferrari,38,100.957
17,usa,Charles Leclerc,ferrari,39,101.103
17,usa,Charles Leclerc,ferrari,40,100.229
17,usa,Charles Leclerc,ferrari,41,99.303
17,usa,Charles Leclerc,ferrari,42,100.484
17,usa,Charles Leclerc,ferrari,43,100.573
17,usa,Charles Leclerc,ferrari,44,100.335
17,usa,Charles Leclerc,ferrari,45,100.162
17,usa,Charles Leclerc,ferrari,46,100.01
17,usa,Charles Leclerc,ferrari,47,99.753
17,usa,Charles Leclerc,ferrari,48,100.281
17,usa,Charles Leclerc,ferrari,49,100.245
17,usa,Charles Leclerc,ferrari,50,100.712
17,usa,Charles Leclerc,ferrari,51,100.778
17,usa,Charles Leclerc,ferrari,52,100.632
17,usa,Charles Leclerc,ferrari,53,101.265
17,usa,Charles Leclerc,ferrari,54,101.776
17,usa,Charles Leclerc,ferrari,55,101.912
17,usa,Charles Leclerc,ferrari,56,103.442
17,usa,Daniel Ricciardo,mclaren,1,106.819
17,usa,Daniel Ricciardo,mclaren,2,103.222
17,usa,Daniel Ricciardo,mclaren,3,102.958
17,usa,Daniel Ricciardo,mclaren,4,103.12
17,usa,Daniel Ricciardo,mclaren,5,103.158
17,usa,Daniel Ricciardo,mclaren,6,103.193
17,usa,Daniel Ricciardo,mclaren,7,103.189
17,usa,Daniel Ricciardo,mclaren,8,103.337
17,usa,Daniel Ricciardo,mclaren,9,103.137
17,usa,Daniel Ricciardo,mclaren,10,102.696
17,usa,Daniel Ricciardo,mclaren,11,103.576
17,usa,Daniel Ricciardo,mclaren,12,121.477
17,usa,Daniel Ricciardo,mclaren,13,102.161
17,usa,Daniel Ricciardo,mclaren,14,101.928
17,usa,Daniel Ricciardo,mclaren,15,102.067
17,usa,Daniel Ricciardo,mclaren,16,102.514
17,usa,Daniel Ricciardo,mclaren,17,102.136
17,usa,Daniel Ricciardo,mclaren,18,102.082
17,usa,Daniel Ricciardo,mclaren,19,101.712
17,usa,Daniel Ricciardo,mclaren,20,101.57
17,usa,Daniel Ricciardo,mclaren,21,102.034
17,usa,Daniel Ricciardo,mclaren,22,102.066
17,usa,Daniel Ricciardo,mclaren,23,101.626
17,usa,Daniel Ricciardo,mclaren,24,101.861
17,usa,Daniel Ricciardo,mclaren,25,102.241
17,usa,Daniel Ricciardo,mclaren,26,102.42
17,usa,Daniel Ricciardo,mclaren,27,110.799
17,usa,Daniel Ricciardo,mclaren,28,101.659
17,usa,Daniel Ricciardo,mclaren,29,101.671
17,usa,Daniel Ricciardo,mclaren,30,101.874
17,usa,Daniel Ricciardo,mclaren,31,121.159
17,usa,Daniel Ricciardo,mclaren,32,101.824
17,usa,Daniel Ricciardo,mclaren,33,101.318
17,usa,Daniel Ricciardo,mclaren,34,101.309
17,usa,Daniel Ricciardo,mclaren,35,101.647
17,usa,Daniel Ricciardo,mclaren,36,100.81
17,usa,Daniel Ricciardo,mclaren,37,101.02
17,usa,Daniel Ricciardo,mclaren,38,101.088
17,usa,Daniel Ricciardo,mclaren,39,101.315
17,usa,Daniel Ricciardo,mclaren,40,100.706
17,usa,Daniel Ricciardo,mclaren,41,100.491
17,usa,Daniel Ricciardo,mclaren,42,101.492
17,usa,Daniel Ricciardo,mclaren,43,100.345
17,usa,Daniel Ricciardo,mclaren,44,100.42
17,usa,Daniel Ricciardo,mclaren,45,100.603
17,usa,Daniel Ricciardo,mclaren,46,100.71
17,usa,Daniel Ricciardo,mclaren,47,100.774
17,usa,Daniel Ricciardo,mclaren,48,101.284
17,usa,Daniel Ricciardo,mclaren,49,100.919
17,usa,Daniel Ricciardo,mclaren,50,101.443
17,usa,Daniel Ricciardo,mclaren,51,101.118
17,usa,Daniel Ricciardo,mclaren,52,101.203
17,usa,Daniel Ricciardo,mclaren,53,101.621
17,usa,Daniel Ricciardo,mclaren,54,101.447
17,usa,Daniel Ricciardo,mclaren,55,101.036
17,usa,Daniel Ricciardo,mclaren,56,102.001
17,usa,Esteban Ocon,alpine,1,111.703
17,usa,Esteban Ocon,alpine,2,107.036
17,usa,Esteban Ocon,alpine,3,105.117
17,usa,Esteban Ocon,alpine,4,139.657
17,usa,Esteban Ocon,alpine,5,103.728
17,usa,Esteban Ocon,alpine,6,105.194
17,usa,Esteban Ocon,alpine,7,104.221
17,usa,Esteban Ocon,alpine,8,103.816
17,usa,Esteban Ocon,alpine,9,103.61
17,usa,Esteban Ocon,alpine,10,103.365
17,usa,Esteban Ocon,alpine,11,103.478
17,usa,Esteban Ocon,alpine,12,104.096
17,usa,Esteban Ocon,alpine,13,103.225
17,usa,Esteban Ocon,alpine,14,103.427
17,usa,Esteban Ocon,alpine,15,103.854
17,usa,Esteban Ocon,alpine,16,103.967
17,usa,Esteban Ocon,alpine,17,103.598
17,usa,Esteban Ocon,alpine,18,104.415
17,usa,Esteban Ocon,alpine,19,104.169
17,usa,Esteban Ocon,alpine,20,104.441
17,usa,Esteban Ocon,alpine,21,104.775
17,usa,Esteban Ocon,alpine,22,104.43
17,usa,Esteban Ocon,alpine,23,104.498
17,usa,Esteban Ocon,alpine,24,104.096
17,usa,Esteban Ocon,alpine,25,106.417
17,usa,Esteban Ocon,alpine,26,132.872
17,usa,Esteban Ocon,alpine,27,104.363
17,usa,Esteban Ocon,alpine,28,102.194
17,usa,Esteban Ocon,alpine,29,102.448
17,usa,Esteban Ocon,alpine,30,102.427
17,usa,Esteban Ocon,alpine,31,102.714
17,usa,Esteban Ocon,alpine,32,102.599
17,usa,Esteban Ocon,alpine,33,103.075
17,usa,Esteban Ocon,alpine,34,103.903
17,usa,Esteban Ocon,alpine,35,102.623
17,usa,Esteban Ocon,alpine,36,102.401
17,usa,Esteban Ocon,alpine,37,102.705
17,usa,Esteban Ocon,alpine,38,104.403
17,usa,Esteban Ocon,alpine,39,102.425
17,usa,Esteban Ocon,alpine,40,125.186
17,usa,Fernando Alonso,alpine,1,113.468
17,usa,Fernando Alonso,alpine,2,106.669
17,usa,Fernando Alonso,alpine,3,106.334
17,usa,Fernando Alonso,alpine,4,104.801
17,usa,Fernando Alonso,alpine,5,104.11
17,usa,Fernando Alonso,alpine,6,104.428
17,usa,Fernando Alonso,alpine,7,104.494
17,usa,Fernando Alonso,alpine,8,120.655
17,usa,Fernando Alonso,alpine,9,102.851
17,usa,Fernando Alonso,alpine,10,103.369
17,usa,Fernando Alonso,alpine,11,103.148
17,usa,Fernando Alonso,alpine,12,103.047
17,usa,Fernando Alonso,alpine,13,103.121
17,usa,Fernando Alonso,alpine,14,103.227
17,usa,Fernando Alonso,alpine,15,103.889
17,usa,Fernando Alonso,alpine,16,105.177
17,usa,Fernando Alonso,alpine,17,103.335
17,usa,Fernando Alonso,alpine,18,103.333
17,usa,Fernando Alonso,alpine,19,103.541
17,usa,Fernando Alonso,alpine,20,103.5
17,usa,Fernando Alonso,alpine,21,103.4
17,usa,Fernando Alonso,alpine,22,103.564
17,usa,Fernando Alonso,alpine,23,106.618
17,usa,Fernando Alonso,alpine,24,103.832
17,usa,Fernando Alonso,alpine,25,103.025
17,usa,Fernando Alonso,alpine,26,102.948
17,usa,Fernando Alonso,alpine,27,111.749
17,usa,Fernando Alonso,alpine,28,102.779
17,usa,Fernando Alonso,alpine,29,120.282
17,usa,Fernando Alonso,alpine,30,100.865
17,usa,Fernando Alonso,alpine,31,101.851
17,usa,Fernando Alonso,alpine,32,101.352
17,usa,Fernando Alonso,alpine,33,101.993
17,usa,Fernando Alonso,alpine,34,102.1
17,usa,Fernando Alonso,alpine,35,101.817
17,usa,Fernando Alonso,alpine,36,101.575
17,usa,Fernando Alonso,alpine,37,101.529
17,usa,Fernando Alonso,alpine,38,101.914
17,usa,Fernando Alonso,alpine,39,101.448
17,usa,Fernando Alonso,alpine,40,119.279
17,usa,Fernando Alonso,alpine,41,100.118
17,usa,Fernando Alonso,alpine,42,100.701
17,usa,Fernando Alonso,alpine,43,100.499
17,usa,Fernando Alonso,alpine,44,100.612
17,usa,Fernando Alonso,alpine,45,100.417
17,usa,Fernando Alonso,alpine,46,100.067
17,usa,Fernando Alonso,alpine,47,100.326
17,usa,Fernando Alonso,alpine,48,100.675
17,usa,Fernando Alonso,alpine,49,105.442
17,usa,George Russell,williams,1,112.586
17,usa,George Russell,williams,2,106.652
17,usa,George Russell,williams,3,106.087
17,usa,George Russell,williams,4,104.34
17,usa,George Russell,williams,5,104.108
17,usa,George Russell,williams,6,104.695
17,usa,George Russell,williams,7,104.401
17,usa,George Russell,williams,8,104.608
17,usa,George Russell,williams,9,105.12
17,usa,George Russell,williams,10,120.961
17,usa,George Russell,williams,11,102.649
17,usa,George Russell,williams,12,103.064
17,usa,George Russell,williams,13,103.993
17,usa,George Russell,williams,14,103.719
17,usa,George Russell,williams,15,103.716
17,usa,George Russell,williams,16,104.142
17,usa,George Russell,williams,17,103.723
17,usa,George Russell,williams,18,103.523
17,usa,George Russell,williams,19,103.549
17,usa,George Russell,williams,20,103.845
17,usa,George Russell,williams,21,104.368
17,usa,George Russell,williams,22,103.726
17,usa,George Russell,williams,23,103.665
17,usa,George Russell,williams,24,104.19
17,usa,George Russell,williams,25,104.917
17,usa,George Russell,williams,26,104.819
17,usa,George Russell,williams,27,112.52
17,usa,George Russell,williams,28,103.873
17,usa,George Russell,williams,29,105.184
17,usa,George Russell,williams,30,104.184
17,usa,George Russell,williams,31,106.447
17,usa,George Russell,williams,32,122.344
17,usa,George Russell,williams,33,101.877
17,usa,George Russell,williams,34,101.79
17,usa,George Russell,williams,35,101.972
17,usa,George Russell,williams,36,101.12
17,usa,George Russell,williams,37,101.936
17,usa,George Russell,williams,38,102.011
17,usa,George Russell,williams,39,101.571
17,usa,George Russell,williams,40,102.221
17,usa,George Russell,williams,41,104.771
17,usa,George Russell,williams,42,102.371
17,usa,George Russell,williams,43,102.028
17,usa,George Russell,williams,44,101.691
17,usa,George Russell,williams,45,101.559
17,usa,George Russell,williams,46,102.903
17,usa,George Russell,williams,47,101.93
17,usa,George Russell,williams,48,101.709
17,usa,George Russell,williams,49,101.996
17,usa,George Russell,williams,50,102.592
17,usa,George Russell,williams,51,102.059
17,usa,George Russell,williams,52,102.305
17,usa,George Russell,williams,53,103.35
17,usa,George Russell,williams,54,102.804
17,usa,George Russell,williams,55,103.467
17,usa,Lance Stroll,astonM,1,114.903
17,usa,Lance Stroll,astonM,2,105.909
17,usa,Lance Stroll,astonM,3,106.3
17,usa,Lance Stroll,astonM,4,105.04
17,usa,Lance Stroll,astonM,5,105.118
17,usa,Lance Stroll,astonM,6,104.676
17,usa,Lance Stroll,astonM,7,104.431
17,usa,Lance Stroll,astonM,8,104.038
17,usa,Lance Stroll,astonM,9,104.009
17,usa,Lance Stroll,astonM,10,103.925
17,usa,Lance Stroll,astonM,11,103.513
17,usa,Lance Stroll,astonM,12,105.106
17,usa,Lance Stroll,astonM,13,104.213
17,usa,Lance Stroll,astonM,14,104.028
17,usa,Lance Stroll,astonM,15,104.039
17,usa,Lance Stroll,astonM,16,104.273
17,usa,Lance Stroll,astonM,17,104.27
17,usa,Lance Stroll,astonM,18,106.355
17,usa,Lance Stroll,astonM,19,122.242
17,usa,Lance Stroll,astonM,20,103.419
17,usa,Lance Stroll,astonM,21,103.098
17,usa,Lance Stroll,astonM,22,102.419
17,usa,Lance Stroll,astonM,23,102.164
17,usa,Lance Stroll,astonM,24,102.669
17,usa,Lance Stroll,astonM,25,102.927
17,usa,Lance Stroll,astonM,26,103.496
17,usa,Lance Stroll,astonM,27,112.2
17,usa,Lance Stroll,astonM,28,103.47
17,usa,Lance Stroll,astonM,29,103.55
17,usa,Lance Stroll,astonM,30,102.586
17,usa,Lance Stroll,astonM,31,102.684
17,usa,Lance Stroll,astonM,32,102.311
17,usa,Lance Stroll,astonM,33,104.478
17,usa,Lance Stroll,astonM,34,104.675
17,usa,Lance Stroll,astonM,35,120.077
17,usa,Lance Stroll,astonM,36,101.189
17,usa,Lance Stroll,astonM,37,101.478
17,usa,Lance Stroll,astonM,38,101.57
17,usa,Lance Stroll,astonM,39,101.45
17,usa,Lance Stroll,astonM,40,101.341
17,usa,Lance Stroll,astonM,41,103.09
17,usa,Lance Stroll,astonM,42,102.41
17,usa,Lance Stroll,astonM,43,101.895
17,usa,Lance Stroll,astonM,44,103.711
17,usa,Lance Stroll,astonM,45,101.716
17,usa,Lance Stroll,astonM,46,101.337
17,usa,Lance Stroll,astonM,47,101.381
17,usa,Lance Stroll,astonM,48,101.48
17,usa,Lance Stroll,astonM,49,103.408
17,usa,Lance Stroll,astonM,50,102.296
17,usa,Lance Stroll,astonM,51,101.884
17,usa,Lance Stroll,astonM,52,102.893
17,usa,Lance Stroll,astonM,53,102.615
17,usa,Lance Stroll,astonM,54,102.169
17,usa,Lance Stroll,astonM,55,103.869
17,usa,Lando Norris,mclaren,1,108.365
17,usa,Lando Norris,mclaren,2,104.746
17,usa,Lando Norris,mclaren,3,103.728
17,usa,Lando Norris,mclaren,4,102.99
17,usa,Lando Norris,mclaren,5,103.297
17,usa,Lando Norris,mclaren,6,103.399
17,usa,Lando Norris,mclaren,7,103.063
17,usa,Lando Norris,mclaren,8,104.775
17,usa,Lando Norris,mclaren,9,103.888
17,usa,Lando Norris,mclaren,10,103.368
17,usa,Lando Norris,mclaren,11,120.686
17,usa,Lando Norris,mclaren,12,102.244
17,usa,Lando Norris,mclaren,13,102.419
17,usa,Lando Norris,mclaren,14,102.984
17,usa,Lando Norris,mclaren,15,101.986
17,usa,Lando Norris,mclaren,16,102.375
17,usa,Lando Norris,mclaren,17,102.021
17,usa,Lando Norris,mclaren,18,101.803
17,usa,Lando Norris,mclaren,19,101.577
17,usa,Lando Norris,mclaren,20,101.828
17,usa,Lando Norris,mclaren,21,101.972
17,usa,Lando Norris,mclaren,22,101.811
17,usa,Lando Norris,mclaren,23,101.4
17,usa,Lando Norris,mclaren,24,101.515
17,usa,Lando Norris,mclaren,25,103.332
17,usa,Lando Norris,mclaren,26,102
17,usa,Lando Norris,mclaren,27,110.136
17,usa,Lando Norris,mclaren,28,102.317
17,usa,Lando Norris,mclaren,29,102.453
17,usa,Lando Norris,mclaren,30,103.499
17,usa,Lando Norris,mclaren,31,123.844
17,usa,Lando Norris,mclaren,32,101.524
17,usa,Lando Norris,mclaren,33,101.184
17,usa,Lando Norris,mclaren,34,100.948
17,usa,Lando Norris,mclaren,35,101.426
17,usa,Lando Norris,mclaren,36,101.316
17,usa,Lando Norris,mclaren,37,100.498
17,usa,Lando Norris,mclaren,38,100.735
17,usa,Lando Norris,mclaren,39,100.631
17,usa,Lando Norris,mclaren,40,100.275
17,usa,Lando Norris,mclaren,41,100.228
17,usa,Lando Norris,mclaren,42,100.442
17,usa,Lando Norris,mclaren,43,100.405
17,usa,Lando Norris,mclaren,44,100.738
17,usa,Lando Norris,mclaren,45,100.634
17,usa,Lando Norris,mclaren,46,100.448
17,usa,Lando Norris,mclaren,47,100.853
17,usa,Lando Norris,mclaren,48,100.876
17,usa,Lando Norris,mclaren,49,101
17,usa,Lando Norris,mclaren,50,100.983
17,usa,Lando Norris,mclaren,51,101.434
17,usa,Lando Norris,mclaren,52,101.119
17,usa,Lando Norris,mclaren,53,101.381
17,usa,Lando Norris,mclaren,54,101.713
17,usa,Lando Norris,mclaren,55,102.035
17,usa,Lando Norris,mclaren,56,102.3
17,usa,Lewis Hamilton,mercedes,1,101.458
17,usa,Lewis Hamilton,mercedes,2,102.04
17,usa,Lewis Hamilton,mercedes,3,101.25
17,usa,Lewis Hamilton,mercedes,4,101.071
17,usa,Lewis Hamilton,mercedes,5,101.628
17,usa,Lewis Hamilton,mercedes,6,101.906
17,usa,Lewis Hamilton,mercedes,7,101.677
17,usa,Lewis Hamilton,mercedes,8,101.763
17,usa,Lewis Hamilton,mercedes,9,101.59
17,usa,Lewis Hamilton,mercedes,10,101.732
17,usa,Lewis Hamilton,mercedes,11,101.822
17,usa,Lewis Hamilton,mercedes,12,102.073
17,usa,Lewis Hamilton,mercedes,13,102.177
17,usa,Lewis Hamilton,mercedes,14,121.383
17,usa,Lewis Hamilton,mercedes,15,100.336
17,usa,Lewis Hamilton,mercedes,16,100.808
17,usa,Lewis Hamilton,mercedes,17,100.906
17,usa,Lewis Hamilton,mercedes,18,100.559
17,usa,Lewis Hamilton,mercedes,19,100.85
17,usa,Lewis Hamilton,mercedes,20,100.432
17,usa,Lewis Hamilton,mercedes,21,100.807
17,usa,Lewis Hamilton,mercedes,22,100.768
17,usa,Lewis Hamilton,mercedes,23,100.196
17,usa,Lewis Hamilton,mercedes,24,100.422
17,usa,Lewis Hamilton,mercedes,25,100.242
17,usa,Lewis Hamilton,mercedes,26,100.878
17,usa,Lewis Hamilton,mercedes,27,101.212
17,usa,Lewis Hamilton,mercedes,28,110.366
17,usa,Lewis Hamilton,mercedes,29,100.504
17,usa,Lewis Hamilton,mercedes,30,100.081
17,usa,Lewis Hamilton,mercedes,31,100.582
17,usa,Lewis Hamilton,mercedes,32,100.866
17,usa,Lewis Hamilton,mercedes,33,100.796
17,usa,Lewis Hamilton,mercedes,34,101.465
17,usa,Lewis Hamilton,mercedes,35,101.225
17,usa,Lewis Hamilton,mercedes,36,101.373
17,usa,Lewis Hamilton,mercedes,37,101.436
17,usa,Lewis Hamilton,mercedes,38,120.017
17,usa,Lewis Hamilton,mercedes,39,100.304
17,usa,Lewis Hamilton,mercedes,40,99.668
17,usa,Lewis Hamilton,mercedes,41,98.485
17,usa,Lewis Hamilton,mercedes,42,98.808
17,usa,Lewis Hamilton,mercedes,43,99.781
17,usa,Lewis Hamilton,mercedes,44,99.229
17,usa,Lewis Hamilton,mercedes,45,99.025
17,usa,Lewis Hamilton,mercedes,46,98.892
17,usa,Lewis Hamilton,mercedes,47,98.807
17,usa,Lewis Hamilton,mercedes,48,98.845
17,usa,Lewis Hamilton,mercedes,49,98.923
17,usa,Lewis Hamilton,mercedes,50,98.878
17,usa,Lewis Hamilton,mercedes,51,99.601
17,usa,Lewis Hamilton,mercedes,52,99.265
17,usa,Lewis Hamilton,mercedes,53,99.17
17,usa,Lewis Hamilton,mercedes,54,99.423
17,usa,Lewis Hamilton,mercedes,55,99.962
17,usa,Lewis Hamilton,mercedes,56,100.122
17,usa,Max Verstappen,redB,1,102.612
17,usa,Max Verstappen,redB,2,101.75
17,usa,Max Verstappen,redB,3,101.271
17,usa,Max Verstappen,redB,4,101.125
17,usa,Max Verstappen,redB,5,101.482
